388,1,0,0,0,2,1,0,2,0,2,1,1,0,0,1,1,12
389,1,0,0,0,2,1,1,2,0,2,1,1,0,0,1,1,16
390,0,1,0,0,2,1,1,2,0,2,1,1,0,0,1,1,19
391,0,0,1,0,2,1,1,2,0,2,1,1,0,0,1,1,10
392,1,0,0,0,2,1,1,2,0,2,1,1,1,0,1,1,22
393,0,0,1,0,2,1,1,2,0,2,1,1,1,0,1,1,16
394,0,1,0,0,2,1,1,2,0,2,1,1,1,0,1,1,11
395,0,1,0,0,2,1,1,2,0,2,1,1,1,0,1,1,14
396,1,0,0,0,2,1,1,2,0,2,1,1,1,0,2,1,24
397,0,0,1,0,2,0,1,0,0,2,0,2,0,0,2,1,19
398,1,0,0,0,2,0,1,0,0,2,0,2,0,0,2,2,26
399,0,0,1,0,2,0,1,0,0,2,0,2,0,0,2,2,14
400,1,0,0,0,2,1,1,0,0,2,0,2,0,0,2,2,12
401,0,0,1,0,2,1,1,0,0,2,0,2,0,0,2,2,12
402,0,0,1,2,0,2,0,1,0,0,1,0,2,0,0,2,13
403,1,0,0,2,0,2,0,1,0,0,1,0,3,0,0,2,31
404,0,1,0,2,0,2,0,1,0,0,1,0,3,0,0,2,11
405,0,1,0,2,0,2,0,1,0,0,1,0,3,0,0,2,14
406,0,1,0,2,0,2,0,1,0,0,1,0,3,0,0,2,11
407,1,0,0,2,0,2,0,1,1,0,1,0,3,0,0,2,20
408,0,0,1,2,0,2,0,1,1,0,1,0,3,0,0,2,11
409,0,1,0,2,0,2,0,1,1,0,1,0,3,0,0,2,19
410,1,0,0,2,0,2,0,1,1,0,2,0,3,0,0,2,27
411,0,1,0,0,0,1,1,0,1,0,0,0,2,0,3,2,14
412,0,1,0,0,0,1,1,0,1,0,0,0,2,0,3,2,14
413,0,0,1,0,0,1,1,0,1,0,0,0,2,0,3,2,13
414,1,0,0,0,0,1,1,0,1,0,0,0,3,0,3,2,30
415,0,0,1,0,0,1,1,0,1,0,0,0,3,0,3,2,20
416,0,0,1,0,0,1,1,0,1,0,0,0,3,0,3,2,14
417,0,1,0,2,0,0,0,2,1,0,0,1,2,0,0,2,19
418,0,0,1,2,0,0,0,2,1,0,0,1,2,0,0,2,10
419,0,0,1,2,0,0,0,2,1,0,0,1,2,0,0,2,12
420,1,0,0,2,0,1,0,2,1,0,0,1,2,0,0,2,23
421,0,1,0,2,0,1,0,2,1,0,0,1,2,0,0,2,12
422,1,0,0,2,0,1,0,2,1,1,0,1,2,0,0,2,19
423,1,0,0,2,0,2,0,2,1,1,0,1,2,0,0,2,22
424,0,1,0,1,1,0,0,2,0,0,1,2,0,1,2,0,18
425,1,0,0,1,1,0,0,2,0,0,1,2,1,1,2,0,29
426,1,0,0,1,1,0,0,2,0,0,1,2,1,2,2,0,26
427,0,0,1,1,1,0,0,2,0,0,1,2,1,2,2,0,7
428,0,0,1,1,1,0,0,2,0,0,1,2,1,2,2,0,18
429,0,0,1,0,1,0,1,1,1,0,1,0,1,1,2,1,9
430,0,1,0,0,1,0,1,1,1,0,1,0,1,1,2,1,12
431,0,1,0,0,1,0,1,1,1,0,1,0,1,1,2,1,18
432,0,1,0,0,1,0,1,1,1,0,1,0,1,1,2,1,11
433,0,0,1,0,1,0,1,1,1,0,1,0,1,1,2,1,12
434,1,0,0,0,1,0,1,1,1,1,1,0,1,1,2,1,25
435,1,0,0,0,1,0,1,1,1,1,1,0,2,1,2,1,21
436,1,0,0,0,1,0,1,1,1,1,1,1,2,1,2,1,30
437,0,0,1,0,2,1,1,0,1,0,0,1,1,1,1,1,19
438,0,1,0,0,2,1,1,0,1,0,0,1,1,1,1,1,8
439,0,0,1,0,2,1,1,0,1,0,0,1,1,1,1,1,7
440,1,0,0,0,2,1,1,0,1,0,0,1,2,1,1,1,22
441,0,1,0,0,2,1,1,0,1,0,0,1,2,1,1,1,11
442,1,0,0,0,2,1,2,0,1,0,0,1,2,1,1,1,15
443,1,0,0,0,2,1,2,0,1,0,0,1,3,1,1,1,25
444,0,0,1,1,1,0,0,3,1,0,2,0,1,0,1,0,13
445,0,1,0,1,1,0,0,3,1,0,2,0,1,0,1,0,16
446,0,1,0,1,1,0,0,3,1,0,2,0,1,0,1,0,15
447,0,0,1,1,1,0,0,3,1,0,2,0,1,0,1,0,16
448,1,0,0,1,1,0,1,3,1,0,2,0,1,0,1,0,20
449,0,0,1,1,1,0,1,3,1,0,2,0,1,0,1,0,15
450,0,1,0,1,1,0,1,3,1,0,2,0,1,0,1,0,21
451,1,0,0,1,1,1,1,3,1,0,2,0,1,0,1,0,24
452,1,0,0,0,3,0,0,0,3,1,1,0,0,1,1,1,25
453,0,0,1,0,3,0,0,0,3,1,1,0,0,1,1,1,8
454,1,0,0,0,3,0,0,0,3,1,1,0,0,2,1,1,26
455,0,0,1,0,3,0,0,0,3,1,1,0,0,2,1,1,16
456,0,0,1,1,1,0,1,0,1,2,1,1,1,0,1,0,18
457,0,1,0,1,1,0,1,0,1,2,1,1,1,0,1,0,14
458,0,1,0,1,1,0,1,0,1,2,1,1,1,0,1,0,15
459,0,0,1,1,1,0,1,0,1,2,1,1,1,0,1,0,20
460,0,0,1,1,1,0,1,0,1,2,1,1,1,0,1,0,15
461,0,1,0,1,1,0,1,0,1,2,1,1,1,0,1,0,17
462,1,0,0,2,1,0,1,0,1,2,1,1,1,0,1,0,18
463,0,1,0,2,1,0,1,0,1,2,1,1,1,0,1,0,22
464,0,1,0,1,0,1,0,0,3,0,0,1,1,0,2,1,19
465,1,0,0,1,0,1,0,0,4,0,0,1,1,0,2,1,27
466,0,0,1,1,0,1,0,0,4,0,0,1,1,0,2,1,12
467,1,0,0,1,0,1,0,1,4,0,0,1,1,0,2,1,18
468,1,0,0,1,0,2,0,1,4,0,0,1,1,0,2,1,22
469,0,1,0,1,0,2,0,1,4,0,0,1,1,0,2,1,19
470,0,1,0,1,0,2,0,1,4,0,0,1,1,0,2,1,14
471,1,0,0,1,0,2,0,1,4,1,0,1,1,0,2,1,21
472,0,0,1,1,0,2,0,1,4,1,0,1,1,0,2,1,21
473,1,0,0,1,1,1,1,1,0,0,1,0,3,1,0,1,30
474,0,0,1,1,1,1,1,1,0,0,1,0,3,1,0,1,11
475,0,1,0,1,1,1,1,1,0,0,1,0,3,1,0,1,20
476,0,1,0,1,1,1,1,1,0,0,1,0,3,1,0,1,5
477,0,1,0,1,1,1,1,1,0,0,1,0,3,1,0,1,20
478,0,1,0,1,1,1,1,1,0,0,1,0,3,1,0,1,12
479,0,0,1,1,1,1,1,1,0,0,1,0,3,1,0,1,20
480,0,0,1,1,1,1,1,1,0,0,1,0,3,1,0,1,12
481,0,1,0,0,1,2,3,1,0,0,0,0,1,0,1,1,7
482,0,1,0,0,1,2,3,1,0,0,0,0,1,0,1,1,13
483,0,0,1,0,1,2,3,1,0,0,0,0,1,0,1,1,9
484,0,0,1,0,1,2,3,1,0,0,0,0,1,0,1,1,20
485,0,1,0,0,1,2,3,1,0,0,0,0,1,0,1,1,7
486,0,0,1,0,1,2,3,1,0,0,0,0,1,0,1,1,13
487,1,0,0,0,1,2,3,1,0,0,0,1,1,0,1,1,16
488,0,1,0,0,1,2,3,1,0,0,0,1,1,0,1,1,17
489,0,1,0,0,1,2,3,1,0,0,0,1,1,0,1,1,24
490,0,0,1,1,0,0,0,1,0,1,0,1,0,2,1,3,17
491,0,0,1,1,0,0,0,1,0,1,0,1,0,2,1,3,19
492,1,0,0,1,0,0,0,2,0,1,0,1,0,2,1,3,25
493,1,0,0,2,0,0,0,2,0,1,0,1,0,2,1,3,21
494,1,0,0,2,0,0,0,2,0,1,0,1,0,2,1,4,31
495,1,0,0,1,0,2,0,0,1,2,0,0,1,1,2,1,26
496,0,1,0,1,0,2,0,0,1,2,0,0,1,1,2,1,10
497,0,0,1,1,0,2,0,0,1,2,0,0,1,1,2,1,20
498,0,1,0,1,0,2,0,0,1,2,0,0,1,1,2,1,21
499,1,0,0,1,0,2,0,0,1,2,0,1,1,1,2,1,19
500,0,1,0,1,0,2,0,0,1,2,0,1,1,1,2,1,13
501,1,0,0,1,1,2,0,0,1,2,0,1,1,1,2,1,21
502,0,0,1,1,1,2,0,0,1,2,0,1,1,1,2,1,13
503,0,0,1,1,1,2,0,0,1,2,0,1,1,1,2,1,21
504,1,0,0,2,1,1,0,1,2,0,1,2,0,0,1,0,20
505,0,0,1,2,1,1,0,1,2,0,1,2,0,0,1,0,11
506,0,0,1,2,1,1,0,1,2,0,1,2,0,0,1,0,11
507,0,0,1,2,1,1,0,1,2,0,1,2,0,0,1,0,21
508,1,0,0,2,1,1,0,1,2,0,1,3,0,0,1,0,29
509,0,1,0,1,0,0,1,0,3,0,0,1,3,0,0,1,16
510,0,0,1,1,0,0,1,0,3,0,0,1,3,0,0,1,19
511,0,0,1,1,0,0,1,0,3,0,0,1,3,0,0,1,21
512,1,0,0,2,0,0,1,0,3,0,0,1,3,0,0,1,21
513,1,0,0,2,0,0,1,0,3,0,0,1,3,1,0,1,26
514,1,0,0,2,0,1,1,0,3,0,0,1,3,1,0,1,24
515,1,0,0,0,0,0,2,1,0,2,2,1,1,2,0,0,24
516,1,0,0,1,0,0,2,1,0,2,2,1,1,2,0,0,16
517,0,1,0,1,0,0,2,1,0,2,2,1,1,2,0,0,17
518,1,0,0,1,0,0,2,1,0,2,2,1,2,2,0,0,21
519,0,1,0,1,0,0,2,1,0,2,2,1,2,2,0,0,14
520,0,1,0,1,0,0,2,1,0,2,2,1,2,2,0,0,15
521,1,0,0,1,0,0,3,1,0,2,2,1,2,2,0,0,19
522,1,0,0,1,0,0,3,1,0,2,2,2,2,2,0,0,28
523,1,0,0,0,0,1,2,1,0,1,1,0,0,1,2,2,17
524,0,0,1,0,0,1,2,1,0,1,1,0,0,1,2,2,12
525,1,0,0,0,0,1,2,1,1,1,1,0,0,1,2,2,26
526,0,1,0,0,0,1,2,1,1,1,1,0,0,1,2,2,14
527,0,0,1,0,0,1,2,1,1,1,1,0,0,1,2,2,17
528,0,1,0,0,0,1,2,1,1,1,1,0,0,1,2,2,16
529,1,0,0,0,0,1,2,1,1,2,1,0,0,1,2,2,23
530,1,0,0,1,0,0,2,0,0,2,1,2,1,0,1,1,27
531,0,0,1,1,0,0,2,0,0,2,1,2,1,0,1,1,16
532,0,0,1,1,0,0,2,0,0,2,1,2,1,0,1,1,21
533,0,0,1,1,0,0,2,0,0,2,1,2,1,0,1,1,14
534,1,0,0,0,0,0,1,0,1,1,1,2,1,1,1,2,24
535,0,0,1,0,0,0,1,0,1,1,1,2,1,1,1,2,14
536,1,0,0,0,0,0,1,0,1,1,2,2,1,1,1,2,25
537,0,1,0,0,0,0,1,0,1,1,2,2,1,1,1,2,16
538,1,0,0,1,0,0,1,0,1,1,2,2,1,1,1,2,17
539,1,0,0,1,0,0,2,0,1,1,2,2,1,1,1,2,21
540,0,1,0,1,0,0,2,0,1,1,2,2,1,1,1,2,21
541,1,0,0,1,0,1,2,0,1,1,2,2,1,1,1,2,24
542,1,0,0,0,0,2,1,1,1,2,1,0,2,0,1,0,18
543,1,0,0,1,0,2,1,1,1,2,1,0,2,0,1,0,16
544,0,0,1,1,0,2,1,1,1,2,1,0,2,0,1,0,13
545,1,0,0,1,0,2,1,1,1,2,1,1,2,0,1,0,22
546,0,1,0,1,0,2,1,1,1,2,1,1,2,0,1,0,14
547,0,1,0,1,0,2,1,1,1,2,1,1,2,0,1,0,31
548,0,1,0,1,0,2,1,1,1,2,1,1,2,0,1,0,16
549,0,1,0,1,0,2,1,1,1,2,1,1,2,0,1,0,14
550,0,0,1,1,0,2,1,1,1,2,1,1,2,0,1,0,14
551,0,1,0,2,0,2,0,1,0,1,1,1,0,1,1,0,20
552,1,0,0,2,0,2,1,1,0,1,1,1,0,1,1,0,25
553,0,1,0,2,0,2,1,1,0,1,1,1,0,1,1,0,8
554,0,0,1,2,0,2,1,1,0,1,1,1,0,1,1,0,15
555,1,0,0,2,0,3,1,1,0,1,1,1,0,1,1,0,23
556,1,0,0,2,0,3,2,1,0,1,1,1,0,1,1,0,12
557,1,0,0,2,0,3,2,1,1,1,1,1,0,1,1,0,18
558,0,1,0,2,0,3,2,1,1,1,1,1,0,1,1,0,16
559,0,0,1,2,0,3,2,1,1,1,1,1,0,1,1,0,16
560,0,0,1,0,0,0,0,1,2,0,1,3,2,1,0,0,18
561,1,0,0,0,0,0,0,1,2,0,1,4,2,1,0,0,24
562,0,0,1,0,0,0,0,1,2,0,1,4,2,1,0,0,18
563,1,0,0,0,0,0,0,1,2,0,1,4,3,1,0,0,22
564,1,0,0,1,1,1,0,1,1,0,2,4,0,0,0,0,17
565,0,0,1,1,1,1,0,1,1,0,2,4,0,0,0,0,19
566,1,0,0,2,1,1,0,1,1,0,2,4,0,0,0,0,12
567,0,1,0,2,1,1,0,1,1,0,2,4,0,0,0,0,17
568,1,0,0,2,1,1,0,1,1,0,2,4,0,0,0,1,27
569,0,1,0,2,1,1,0,1,1,0,2,4,0,0,0,1,20
570,1,0,0,2,1,2,0,1,1,0,2,4,0,0,0,1,22
571,0,1,0,2,1,2,0,1,1,0,2,4,0,0,0,1,18
572,0,1,0,2,1,2,0,1,1,0,2,4,0,0,0,1,28
573,0,0,1,1,2,2,2,1,0,1,0,1,0,0,0,0,13
574,1,0,0,1,2,2,2,2,0,1,0,1,0,0,0,0,15
575,0,0,1,1,2,2,2,2,0,1,0,1,0,0,0,0,14
576,0,0,1,1,2,2,2,2,0,1,0,1,0,0,0,0,5
577,1,0,0,1,2,2,2,2,0,1,1,1,0,0,0,0,23
578,1,0,0,1,1,1,1,0,2,1,0,2,0,0,0,2,26
579,0,1,0,1,1,1,1,0,2,1,0,2,0,0,0,2,17
580,0,1,0,1,1,1,1,0,2,1,0,2,0,0,0,2,11
581,0,1,0,1,1,1,1,0,2,1,0,2,0,0,0,2,12
582,0,0,1,1,1,1,1,0,2,1,0,2,0,0,0,2,16
583,0,0,1,1,1,1,1,0,2,1,0,2,0,0,0,2,11
584,1,0,0,1,1,1,1,0,2,1,1,2,0,0,0,2,20
585,1,0,0,1,1,1,1,0,2,1,2,2,0,0,0,2,28
586,1,0,0,2,0,0,1,0,1,1,2,1,1,1,1,0,24
587,0,1,0,2,0,0,1,0,1,1,2,1,1,1,1,0,17
588,0,1,0,2,0,0,1,0,1,1,2,1,1,1,1,0,15
589,0,0,1,2,0,0,1,0,1,1,2,1,1,1,1,0,21
590,1,0,0,2,1,0,1,0,1,1,2,1,1,1,1,0,19
591,1,0,0,2,1,0,1,0,1,1,2,1,1,1,1,1,25
592,0,0,1,2,1,0,1,0,1,1,2,1,1,1,1,1,19
593,0,1,0,0,0,0,0,3,2,0,1,1,1,1,0,1,16
594,1,0,0,0,0,0,0,3,2,0,1,1,1,1,0,2,25
595,0,0,1,0,0,0,0,3,2,0,1,1,1,1,0,2,14
596,1,0,0,0,0,0,0,3,2,0,1,1,1,2,0,2,24
597,0,1,0,0,0,0,0,3,2,0,1,1,1,2,0,2,20
598,0,0,1,0,0,0,0,3,2,0,1,1,1,2,0,2,20
599,0,0,1,1,0,0,0,1,2,2,1,0,1,0,0,2,12
600,0,0,1,1,0,0,0,1,2,2,1,0,1,0,0,2,20
601,1,0,0,1,1,0,0,1,2,2,1,0,1,0,0,2,15
602,1,0,0,1,1,0,0,1,2,2,2,0,1,0,0,2,29
603,0,0,1,1,1,0,0,1,2,2,2,0,1,0,0,2,15
604,1,0,0,2,0,0,1,1,1,3,2,0,1,0,0,0,23
605,1,0,0,2,0,0,1,1,2,3,2,0,1,0,0,0,20
606,0,1,0,2,0,0,1,1,2,3,2,0,1,0,0,0,18
607,1,0,0,2,1,0,1,1,2,3,2,0,1,0,0,0,15
608,1,0,0,2,1,0,1,1,2,3,2,0,1,0,0,1,24
609,0,0,1,2,1,0,1,1,2,3,2,0,1,0,0,1,18
610,0,0,1,2,1,0,1,1,2,3,2,0,1,0,0,1,15
611,0,1,0,0,0,2,3,1,1,0,0,1,0,2,0,0,8
612,1,0,0,0,0,2,3,1,1,1,0,1,0,2,0,0,19
613,0,0,1,0,0,2,3,1,1,1,0,1,0,2,0,0,8
614,0,0,1,0,0,2,3,1,1,1,0,1,0,2,0,0,14
615,0,0,1,0,0,2,3,1,1,1,0,1,0,2,0,0,8
616,0,0,1,0,0,2,3,1,1,1,0,1,0,2,0,0,19
617,0,0,1,1,0,0,0,2,0,0,0,3,1,1,2,0,15
618,1,0,0,1,0,0,0,2,0,1,0,3,1,1,2,0,28
619,0,1,0,1,0,0,0,2,0,1,0,3,1,1,2,0,14
620,0,1,0,1,0,0,0,2,0,1,0,3,1,1,2,0,14
621,0,1,0,1,0,0,0,2,0,1,0,3,1,1,2,0,15
622,0,1,0,1,0,0,0,2,0,1,0,3,1,1,2,0,14
623,0,1,0,1,0,0,0,2,0,1,0,3,1,1,2,0,14
624,1,0,0,1,0,0,0,2,0,2,0,3,1,1,2,0,22
625,0,0,1,1,0,0,0,2,0,2,0,3,1,1,2,0,14
626,1,0,0,0,1,1,0,0,2,2,2,1,0,1,1,0,20
627,0,1,0,0,1,1,0,0,2,2,2,1,0,1,1,0,17
628,0,0,1,0,1,1,0,0,2,2,2,1,0,1,1,0,15
629,0,0,1,0,1,1,0,0,2,2,2,1,0,1,1,0,15
630,0,1,0,0,1,1,0,0,2,2,2,1,0,1,1,0,12
631,1,0,0,0,1,1,0,0,2,2,2,2,0,1,1,0,26
632,0,1,0,0,1,1,0,0,2,2,2,2,0,1,1,0,13
633,0,1,0,0,1,1,0,0,2,2,2,2,0,1,1,0,17
634,1,0,0,0,1,1,0,0,2,2,2,2,0,1,2,0,27
635,1,0,0,1,2,0,0,2,0,2,0,2,0,0,1,1,28
636,1,0,0,1,2,0,1,2,0,2,0,2,0,0,1,1,16
637,1,0,0,1,2,0,1,2,0,2,0,2,0,0,2,1,21
638,1,0,0,1,2,0,1,2,0,2,0,2,0,1,2,1,24
639,0,1,0,1,2,0,1,2,0,2,0,2,0,1,2,1,22
640,0,1,0,1,2,0,1,2,0,2,0,2,0,1,2,1,17
641,0,1,0,1,2,0,1,2,0,2,0,2,0,1,2,1,22
642,0,1,0,0,1,1,0,3,1,0,1,0,1,1,1,0,15
643,0,1,0,0,1,1,0,3,1,0,1,0,1,1,1,0,18
644,1,0,0,0,1,2,0,3,1,0,1,0,1,1,1,0,14
645,1,0,0,0,1,2,0,3,1,0,1,0,1,1,2,0,18
646,1,0,0,1,1,2,0,3,1,0,1,0,1,1,2,0,16
647,0,0,1,1,1,2,0,3,1,0,1,0,1,1,2,0,18
648,1,0,0,1,1,2,0,4,1,0,1,0,1,1,2,0,19
649,0,1,0,1,1,2,0,4,1,0,1,0,1,1,2,0,23
650,1,0,0,1,1,2,0,4,1,0,2,0,1,1,2,0,24
651,1,0,0,1,1,2,1,4,1,0,2,0,1,1,2,0,23
652,1,0,0,0,0,1,0,2,0,0,1,0,2,2,2,1,25
653,1,0,0,0,0,1,0,2,0,0,1,1,2,2,2,1,24
654,0,0,1,0,0,1,0,2,0,0,1,1,2,2,2,1,18
655,0,1,0,0,0,1,0,2,0,0,1,1,2,2,2,1,8
656,1,0,0,0,0,1,0,2,0,1,1,1,2,2,2,1,15
657,1,0,0,0,0,1,0,2,0,1,1,1,2,2,3,1,25
658,1,0,0,0,3,2,0,2,1,1,0,1,0,0,0,1,25
659,0,0,1,0,3,2,0,2,1,1,0,1,0,0,0,1,6
660,0,1,0,0,3,2,0,2,1,1,0,1,0,0,0,1,11
661,1,0,0,0,3,2,0,2,1,1,0,1,0,0,0,2,17
662,0,0,1,0,3,2,0,2,1,1,0,1,0,0,0,2,11
663,1,0,0,0,3,3,0,2,1,1,0,1,0,0,0,2,20
664,0,0,1,0,3,3,0,2,1,1,0,1,0,0,0,2,20
665,0,1,0,0,0,0,1,1,0,2,1,1,0,1,1,2,19
666,0,0,1,0,0,0,1,1,0,2,1,1,0,1,1,2,14
667,1,0,0,0,0,0,1,1,1,2,1,1,0,1,1,2,26
668,1,0,0,0,0,0,1,1,1,2,1,2,0,1,1,2,24
669,0,0,1,0,0,0,1,1,1,2,1,2,0,1,1,2,19
670,0,0,1,0,2,3,0,1,0,1,1,1,0,1,0,0,10
671,1,0,0,0,2,3,0,1,0,1,1,1,0,1,0,1,22
672,0,1,0,0,2,3,0,1,0,1,1,1,0,1,0,1,10
673,1,0,0,0,2,3,0,2,0,1,1,1,0,1,0,1,13
674,0,0,1,0,2,3,0,2,0,1,1,1,0,1,0,1,10
675,1,0,0,0,2,3,0,2,0,1,1,2,0,1,0,1,22
676,0,0,1,1,2,1,2,0,1,1,0,1,0,0,1,0,11
677,0,0,1,1,2,1,2,0,1,1,0,1,0,0,1,0,12
678,0,0,1,1,2,1,2,0,1,1,0,1,0,0,1,0,17
679,0,1,0,1,2,1,2,0,1,1,0,1,0,0,1,0,9
680,0,0,1,1,2,1,2,0,1,1,0,1,0,0,1,0,9
681,0,1,0,1,2,1,1,0,1,0,1,1,1,1,0,0,13
682,0,0,1,1,2,1,1,0,1,0,1,1,1,1,0,0,12
683,0,0,1,1,2,1,1,0,1,0,1,1,1,1,0,0,11
684,0,0,1,1,2,1,1,0,1,0,1,1,1,1,0,0,12
685,1,0,0,1,2,1,1,0,2,0,1,1,1,1,0,0,19
686,1,0,0,1,2,1,1,0,2,0,1,2,1,1,0,0,28
687,0,1,0,0,0,3,0,1,0,0,0,1,2,1,1,1,13
688,1,0,0,1,0,3,0,1,0,0,0,1,2,1,1,1,21
689,1,0,0,1,0,3,0,1,0,0,0,1,2,2,1,1,22
690,1,0,0,1,0,3,0,1,0,0,0,2,2,2,1,1,24
691,1,0,0,1,0,3,0,1,0,0,0,2,2,2,1,2,23
692,0,1,0,1,0,3,0,1,0,0,0,2,2,2,1,2,31
693,0,1,0,2,2,0,1,1,0,0,0,0,0,0,1,3,13
694,0,0,1,2,2,0,1,1,0,0,0,0,0,0,1,3,12
695,1,0,0,2,2,0,1,1,0,1,0,0,0,0,1,3,22
696,0,0,1,2,2,0,1,1,0,1,0,0,0,0,1,3,20
697,0,1,0,2,2,0,1,1,0,1,0,0,0,0,1,3,12
698,0,0,1,2,2,0,1,1,0,1,0,0,0,0,1,3,12
699,0,1,0,0,2,0,1,1,3,0,0,0,0,1,1,1,16
700,0,0,1,0,2,0,1,1,3,0,0,0,0,1,1,1,6
701,0,0,1,0,2,0,1,1,3,0,0,0,0,1,1,1,16
702,0,0,1,0,2,0,1,1,3,0,0,0,0,1,1,1,12
703,0,0,1,0,2,0,1,1,3,0,0,0,0,1,1,1,16
704,0,0,1,1,0,0,1,1,0,0,2,2,0,2,1,0,14
705,0,1,0,1,0,0,1,1,0,0,2,2,0,2,1,0,19
706,1,0,0,1,0,0,1,2,0,0,2,2,0,2,1,0,26
707,1,0,0,1,0,1,1,2,0,0,2,2,0,2,1,0,19
708,0,0,1,1,0,1,1,2,0,0,2,2,0,2,1,0,19
709,0,1,0,1,0,1,1,2,0,0,2,2,0,2,1,0,26
710,0,0,1,0,2,1,2,0,1,0,1,1,1,0,0,1,12
711,0,1,0,0,2,1,2,0,1,0,1,1,1,0,0,1,15
712,0,1,0,0,2,1,2,0,1,0,1,1,1,0,0,1,8
713,0,0,1,0,2,1,2,0,1,0,1,1,1,0,0,1,12
714,0,0,1,0,2,1,2,0,1,0,1,1,1,0,0,1,15
715,1,0,0,0,2,2,2,0,1,0,1,1,1,0,0,1,11
716,1,0,0,0,2,3,2,0,1,0,1,1,1,0,0,1,14
717,0,0,1,0,2,3,2,0,1,0,1,1,1,0,0,1,14
718,0,0,1,0,2,1,2,1,0,0,0,2,0,1,1,0,9
719,0,1,0,0,2,1,2,1,0,0,0,2,0,1,1,0,11
720,0,0,1,0,2,1,2,1,0,0,0,2,0,1,1,0,7
721,1,0,0,0,2,1,2,1,1,0,0,2,0,1,1,0,17
722,0,1,0,0,2,1,2,1,1,0,0,2,0,1,1,0,15
723,1,0,0,0,2,1,2,1,1,0,0,3,0,1,1,0,22
724,0,0,1,0,2,1,2,1,1,0,0,3,0,1,1,0,15
725,1,0,0,0,1,0,0,0,4,1,2,0,1,2,0,0,19
726,0,0,1,0,1,0,0,0,4,1,2,0,1,2,0,0,10
727,0,0,1,0,1,0,0,0,4,1,2,0,1,2,0,0,16
728,1,0,0,0,1,0,0,0,4,1,2,0,1,3,0,0,26
729,1,0,0,0,1,0,0,0,4,1,2,1,1,3,0,0,28
730,1,0,0,2,0,0,1,0,1,1,0,1,2,0,0,3,21
731,0,0,1,2,0,0,1,0,1,1,0,1,2,0,0,3,21
732,0,0,1,2,0,0,1,0,1,1,0,1,2,0,0,3,20
733,1,0,0,3,0,0,1,0,1,1,0,1,2,0,0,3,18
734,1,0,0,3,0,0,1,0,2,1,0,1,2,0,0,3,27
735,0,1,0,3,0,0,1,0,2,1,0,1,2,0,0,3,21
736,0,1,0,3,0,0,1,0,2,1,0,1,2,0,0,3,20
737,1,0,0,3,0,1,1,0,2,1,0,1,2,0,0,3,23
738,0,0,1,1,1,0,1,1,3,0,0,0,0,1,2,0,21
739,0,0,1,1,1,0,1,1,3,0,0,0,0,1,2,0,11
740,0,0,1,1,1,0,1,1,3,0,0,0,0,1,2,0,20
741,1,0,0,1,1,1,1,1,3,0,0,0,0,1,2,0,11
742,0,0,1,1,1,1,1,1,3,0,0,0,0,1,2,0,11
743,0,1,0,1,1,0,0,1,1,1,2,1,0,2,0,0,17
744,1,0,0,1,1,0,0,1,1,1,2,1,0,2,0,1,29
745,0,0,1,1,1,0,0,1,1,1,2,1,0,2,0,1,8
746,1,0,0,1,1,0,0,1,1,1,3,1,0,2,0,1,28
747,0,1,0,1,1,0,0,1,1,1,3,1,0,2,0,1,17
748,0,0,1,1,1,0,0,1,1,1,3,1,0,2,0,1,17
749,0,0,1,0,1,1,1,1,0,0,0,3,1,0,0,2,13
750,0,1,0,0,1,1,1,1,0,0,0,3,1,0,0,2,14
751,0,0,1,0,1,1,1,1,0,0,0,3,1,0,0,2,19
752,0,0,1,0,1,1,1,1,0,0,0,3,1,0,0,2,13
753,1,0,0,0,1,1,1,1,1,0,0,3,1,0,0,2,20
754,1,0,0,0,1,1,1,1,1,0,0,3,2,0,0,2,30
755,1,0,0,0,0,1,1,2,0,2,0,0,0,1,2,2,12
756,0,0,1,0,0,1,1,2,0,2,0,0,0,1,2,2,20
757,1,0,0,1,0,1,1,2,0,2,0,0,0,1,2,2,15
758,0,0,1,1,0,1,1,2,0,2,0,0,0,1,2,2,20
759,0,1,0,1,0,1,1,2,0,2,0,0,0,1,2,2,19
760,1,0,0,1,0,1,1,2,1,2,0,0,0,1,2,2,21
761,1,0,0,2,0,1,1,2,1,2,0,0,0,1,2,2,20
762,0,1,0,2,0,1,1,2,1,2,0,0,0,1,2,2,25
763,0,0,1,2,1,0,1,1,0,0,2,2,0,0,0,1,13
764,0,1,0,2,1,0,1,1,0,0,2,2,0,0,0,1,19
765,0,0,1,2,1,0,1,1,0,0,2,2,0,0,0,1,16
766,1,0,0,2,1,1,1,1,0,0,2,2,0,0,0,1,10
767,0,0,1,2,1,1,1,1,0,0,2,2,0,0,0,1,19
768,0,0,1,2,1,1,1,1,0,0,2,2,0,0,0,1,10
769,0,0,1,0,0,2,1,1,1,1,2,0,0,2,0,0,16
770,0,1,0,0,0,2,1,1,1,1,2,0,0,2,0,0,7
771,0,1,0,0,0,2,1,1,1,1,2,0,0,2,0,0,8
772,0,0,1,0,0,2,1,1,1,1,2,0,0,2,0,0,18
773,0,1,0,0,0,2,1,1,1,1,2,0,0,2,0,0,9
774,0,0,1,0,0,2,1,1,1,1,2,0,0,2,0,0,6
775,0,1,0,0,0,2,1,1,1,1,2,0,0,2,0,0,7
